Product_ID,Category,Subcategory,Fit,Color,Pattern,Material,Price,Product_Name,Rating,Description,Image_URL
P00570,Shirt,Sports,Relaxed Fit,Yellow,Solid,Linen,610,Yellow Relaxed Fit Shirt,4.4,Sports Shirt with Relaxed Fit design in Yellow. Solid pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00570.jpg
P00571,T-Shirt,Casual,Relaxed Fit,Beige,Solid,Cotton,730,Beige Relaxed Fit T-Shirt,4.4,Casual T-Shirt with Relaxed Fit design in Beige. Solid pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00571.jpg
P00572,Trousers,Sports,Slim Fit,Beige,Printed,Cotton,1620,Beige Slim Fit Trousers,3.8,Sports Trousers with Slim Fit design in Beige. Printed pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00572.jpg
P00573,Kurta,Casual,Slim Fit,Blue,Solid,Rayon,2680,Blue Slim Fit Kurta,3.8,Casual Kurta with Slim Fit design in Blue. Solid pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00573.jpg
P00574,Dress,Casual,Regular Fit,Pink,Floral,Cotton,1750,Pink Regular Fit Dress,3.9,Casual Dress with Regular Fit design in Pink. Floral pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00574.jpg
P00575,Kurta,Casual,Regular Fit,Beige,Floral,Silk,4720,Beige Regular Fit Kurta,4.0,Casual Kurta with Regular Fit design in Beige. Floral pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00575.jpg
P00576,Jeans,Sports,Slim Fit,Black,Striped,Blended,1980,Black Slim Fit Jeans,4.0,Sports Jeans with Slim Fit design in Black. Striped pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00576.jpg
P00577,Dress,Casual,Regular Fit,Black,Solid,Silk,5340,Black Regular Fit Dress,4.0,Casual Dress with Regular Fit design in Black. Solid pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00577.jpg
P00578,Trousers,Casual,Relaxed Fit,White,Checked,Wool,1250,White Relaxed Fit Trousers,4.1,Casual Trousers with Relaxed Fit design in White. Checked pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00578.jpg
P00579,Shirt,Casual,Relaxed Fit,White,Striped,Polyester,1130,White Relaxed Fit Shirt,4.1,Casual Shirt with Relaxed Fit design in White. Striped pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00579.jpg
P00580,Hoodie,Casual,Regular Fit,Beige,Checked,Cotton,1660,Beige Regular Fit Hoodie,4.2,Casual Hoodie with Regular Fit design in Beige. Checked pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00580.jpg
P00581,Hoodie,Casual,Oversized,Brown,Checked,Wool,1990,Brown Oversized Hoodie,4.2,Casual Hoodie with Oversized design in Brown. Checked pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00581.jpg
P00582,Kurta,Party,Relaxed Fit,Navy,Striped,Linen,3110,Navy Relaxed Fit Kurta,4.3,Party Kurta with Relaxed Fit design in Navy. Striped pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00582.jpg
P00583,Jeans,Casual,Relaxed Fit,Beige,Floral,Blended,2720,Beige Relaxed Fit Jeans,4.4,Casual Jeans with Relaxed Fit design in Beige. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00583.jpg
P00584,T-Shirt,Sports,Relaxed Fit,Grey,Solid,Rayon,1160,Grey Relaxed Fit T-Shirt,4.4,Sports T-Shirt with Relaxed Fit design in Grey. Solid pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00584.jpg
P00585,Shirt,Formal,Slim Fit,Black,Checked,Blended,980,Black Slim Fit Shirt,3.8,Formal Shirt with Slim Fit design in Black. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00585.jpg
P00586,Shirt,Casual,Slim Fit,Green,Plain,Rayon,1160,Green Slim Fit Shirt,3.8,Casual Shirt with Slim Fit design in Green. Plain pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00586.jpg
P00587,Hoodie,Casual,Regular Fit,Brown,Floral,Polyester,1380,Brown Regular Fit Hoodie,3.9,Casual Hoodie with Regular Fit design in Brown. Floral pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00587.jpg
P00588,Jeans,Casual,Relaxed Fit,Green,Solid,Blended,1600,Green Relaxed Fit Jeans,4.0,Casual Jeans with Relaxed Fit design in Green. Solid pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00588.jpg
P00589,Trousers,Casual,Regular Fit,Black,Floral,Polyester,1900,Black Regular Fit Trousers,4.0,Casual Trousers with Regular Fit design in Black. Floral pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00589.jpg
P00590,Skirt,Casual,Relaxed Fit,Navy,Solid,Linen,2690,Navy Relaxed Fit Skirt,4.0,Casual Skirt with Relaxed Fit design in Navy. Solid pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00590.jpg
P00591,Skirt,Party,Regular Fit,Pink,Solid,Cotton,800,Pink Regular Fit Skirt,4.1,Party Skirt with Regular Fit design in Pink. Solid pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00591.jpg
P00592,Jacket,Casual,Regular Fit,Beige,Solid,Blended,2670,Beige Regular Fit Jacket,4.1,Casual Jacket with Regular Fit design in Beige. Solid pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00592.jpg
P00593,Shirt,Sports,Relaxed Fit,Grey,Solid,Linen,1410,Grey Relaxed Fit Shirt,4.2,Sports Shirt with Relaxed Fit design in Grey. Solid pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00593.jpg
P00594,T-Shirt,Formal,Oversized,Brown,Floral,Linen,1180,Brown Oversized T-Shirt,4.2,Formal T-Shirt with Oversized design in Brown. Floral pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00594.jpg
P00595,Dress,Casual,Regular Fit,Yellow,Floral,Silk,2910,Yellow Regular Fit Dress,4.3,Casual Dress with Regular Fit design in Yellow. Floral pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00595.jpg
P00596,Hoodie,Sports,Relaxed Fit,Navy,Striped,Wool,2570,Navy Relaxed Fit Hoodie,4.4,Sports Hoodie with Relaxed Fit design in Navy. Striped pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00596.jpg
P00597,Jacket,Sports,Oversized,White,Floral,Wool,4510,White Oversized Jacket,4.4,Sports Jacket with Oversized design in White. Floral pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00597.jpg
P00598,Kurta,Ethnic,Slim Fit,Black,Checked,Silk,2040,Black Slim Fit Kurta,3.8,Ethnic Kurta with Slim Fit design in Black. Checked pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00598.jpg
P00599,T-Shirt,Casual,Relaxed Fit,Navy,Solid,Cotton,490,Navy Relaxed Fit T-Shirt,3.8,Casual T-Shirt with Relaxed Fit design in Navy. Solid pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00599.jpg
P00600,Hoodie,Sports,Regular Fit,Blue,Checked,Blended,1710,Blue Regular Fit Hoodie,3.9,Sports Hoodie with Regular Fit design in Blue. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00600.jpg
P00601,T-Shirt,Casual,Regular Fit,Beige,Plain,Blended,950,Beige Regular Fit T-Shirt,4.0,Casual T-Shirt with Regular Fit design in Beige. Plain pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00601.jpg
P00602,Shirt,Sports,Slim Fit,Beige,Solid,Rayon,1670,Beige Slim Fit Shirt,4.0,Sports Shirt with Slim Fit design in Beige. Solid pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00602.jpg
P00603,Hoodie,Casual,Oversized,Green,Solid,Wool,2080,Green Oversized Hoodie,4.0,Casual Hoodie with Oversized design in Green. Solid pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00603.jpg
P00604,Jeans,Sports,Slim Fit,Navy,Plain,Blended,2570,Navy Slim Fit Jeans,4.1,Sports Jeans with Slim Fit design in Navy. Plain pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00604.jpg
P00605,Trousers,Casual,Relaxed Fit,Yellow,Solid,Polyester,1580,Yellow Relaxed Fit Trousers,4.1,Casual Trousers with Relaxed Fit design in Yellow. Solid pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00605.jpg
P00606,Shirt,Casual,Slim Fit,Yellow,Solid,Linen,1810,Yellow Slim Fit Shirt,4.2,Casual Shirt with Slim Fit design in Yellow. Solid pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00606.jpg
P00607,Skirt,Casual,Regular Fit,Grey,Striped,Cotton,1010,Grey Regular Fit Skirt,4.2,Casual Skirt with Regular Fit design in Grey. Striped pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00607.jpg
P00608,Jacket,Sports,Regular Fit,Yellow,Checked,Cotton,2810,Yellow Regular Fit Jacket,4.3,Sports Jacket with Regular Fit design in Yellow. Checked pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00608.jpg
P00609,Shirt,Formal,Regular Fit,Yellow,Solid,Linen,1960,Yellow Regular Fit Shirt,4.4,Formal Shirt with Regular Fit design in Yellow. Solid pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00609.jpg
P00610,Jeans,Sports,Relaxed Fit,Navy,Printed,Blended,1250,Navy Relaxed Fit Jeans,4.4,Sports Jeans with Relaxed Fit design in Navy. Printed pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00610.jpg
P00611,Hoodie,Casual,Relaxed Fit,Black,Floral,Blended,870,Black Relaxed Fit Hoodie,3.8,Casual Hoodie with Relaxed Fit design in Black. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00611.jpg
P00612,Shirt,Casual,Regular Fit,Beige,Checked,Cotton,1000,Beige Regular Fit Shirt,3.8,Casual Shirt with Regular Fit design in Beige. Checked pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00612.jpg
P00613,Shirt,Casual,Slim Fit,Green,Solid,Polyester,1060,Green Slim Fit Shirt,3.9,Casual Shirt with Slim Fit design in Green. Solid pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00613.jpg
P00614,Hoodie,Sports,Oversized,Pink,Striped,Wool,3230,Pink Oversized Hoodie,4.0,Sports Hoodie with Oversized design in Pink. Striped pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00614.jpg
P00615,T-Shirt,Sports,Oversized,White,Checked,Linen,380,White Oversized T-Shirt,4.0,Sports T-Shirt with Oversized design in White. Checked pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00615.jpg
P00616,Trousers,Sports,Slim Fit,Green,Checked,Wool,1460,Green Slim Fit Trousers,4.0,Sports Trousers with Slim Fit design in Green. Checked pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00616.jpg
P00617,Shirt,Sports,Regular Fit,Grey,Floral,Linen,1280,Grey Regular Fit Shirt,4.1,Sports Shirt with Regular Fit design in Grey. Floral pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00617.jpg
P00618,Hoodie,Casual,Regular Fit,Green,Printed,Cotton,1120,Green Regular Fit Hoodie,4.1,Casual Hoodie with Regular Fit design in Green. Printed pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00618.jpg
P00619,Jacket,Casual,Oversized,White,Printed,Wool,5130,White Oversized Jacket,4.2,Casual Jacket with Oversized design in White. Printed pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00619.jpg
P00620,Jeans,Casual,Slim Fit,Navy,Striped,Blended,1350,Navy Slim Fit Jeans,4.2,Casual Jeans with Slim Fit design in Navy. Striped pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00620.jpg
P00621,Skirt,Casual,Regular Fit,Pink,Printed,Polyester,1140,Pink Regular Fit Skirt,4.3,Casual Skirt with Regular Fit design in Pink. Printed pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00621.jpg
P00622,Trousers,Casual,Slim Fit,Brown,Floral,Blended,1220,Brown Slim Fit Trousers,4.4,Casual Trousers with Slim Fit design in Brown. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00622.jpg
P00623,Shirt,Formal,Relaxed Fit,Pink,Plain,Cotton,650,Pink Relaxed Fit Shirt,4.4,Formal Shirt with Relaxed Fit design in Pink. Plain pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00623.jpg
P00624,Kurta,Party,Slim Fit,Green,Checked,Cotton,2680,Green Slim Fit Kurta,3.8,Party Kurta with Slim Fit design in Green. Checked pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00624.jpg
P00625,Dress,Party,Regular Fit,Black,Checked,Blended,2150,Black Regular Fit Dress,3.8,Party Dress with Regular Fit design in Black. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00625.jpg
P00626,Hoodie,Casual,Relaxed Fit,Beige,Printed,Wool,1490,Beige Relaxed Fit Hoodie,3.9,Casual Hoodie with Relaxed Fit design in Beige. Printed pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00626.jpg
P00627,Trousers,Casual,Slim Fit,Grey,Printed,Linen,1910,Grey Slim Fit Trousers,4.0,Casual Trousers with Slim Fit design in Grey. Printed pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00627.jpg
P00628,T-Shirt,Formal,Regular Fit,Green,Floral,Cotton,800,Green Regular Fit T-Shirt,4.0,Formal T-Shirt with Regular Fit design in Green. Floral pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00628.jpg
P00629,Jeans,Formal,Relaxed Fit,Pink,Striped,Denim,1640,Pink Relaxed Fit Jeans,4.0,Formal Jeans with Relaxed Fit design in Pink. Striped pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00629.jpg
P00630,Kurta,Party,Regular Fit,Pink,Floral,Rayon,1550,Pink Regular Fit Kurta,4.1,Party Kurta with Regular Fit design in Pink. Floral pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00630.jpg
P00631,Skirt,Casual,Regular Fit,Brown,Plain,Cotton,1410,Brown Regular Fit Skirt,4.1,Casual Skirt with Regular Fit design in Brown. Plain pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00631.jpg
P00632,Jeans,Formal,Relaxed Fit,Blue,Solid,Denim,1590,Blue Relaxed Fit Jeans,4.2,Formal Jeans with Relaxed Fit design in Blue. Solid pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00632.jpg
P00633,T-Shirt,Casual,Oversized,Blue,Plain,Linen,380,Blue Oversized T-Shirt,4.2,Casual T-Shirt with Oversized design in Blue. Plain pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00633.jpg
P00634,Shirt,Casual,Slim Fit,Red,Solid,Cotton,810,Red Slim Fit Shirt,4.3,Casual Shirt with Slim Fit design in Red. Solid pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00634.jpg
P00635,Jacket,Casual,Oversized,Pink,Solid,Cotton,4820,Pink Oversized Jacket,4.4,Casual Jacket with Oversized design in Pink. Solid pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00635.jpg
P00636,Shirt,Formal,Slim Fit,Black,Checked,Cotton,1510,Black Slim Fit Shirt,4.4,Formal Shirt with Slim Fit design in Black. Checked pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00636.jpg
P00637,Jeans,Sports,Regular Fit,Red,Striped,Blended,870,Red Regular Fit Jeans,3.8,Sports Jeans with Regular Fit design in Red. Striped pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00637.jpg
P00638,Kurta,Casual,Slim Fit,Brown,Plain,Cotton,1820,Brown Slim Fit Kurta,3.8,Casual Kurta with Slim Fit design in Brown. Plain pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00638.jpg
P00639,Jeans,Casual,Relaxed Fit,Green,Floral,Denim,1540,Green Relaxed Fit Jeans,3.9,Casual Jeans with Relaxed Fit design in Green. Floral pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00639.jpg
P00640,T-Shirt,Casual,Relaxed Fit,Beige,Checked,Polyester,350,Beige Relaxed Fit T-Shirt,4.0,Casual T-Shirt with Relaxed Fit design in Beige. Checked pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00640.jpg
P00641,Kurta,Ethnic,Oversized,Brown,Solid,Silk,1790,Brown Oversized Kurta,4.0,Ethnic Kurta with Oversized design in Brown. Solid pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00641.jpg
P00642,Skirt,Casual,Relaxed Fit,Navy,Striped,Cotton,2470,Navy Relaxed Fit Skirt,4.0,Casual Skirt with Relaxed Fit design in Navy. Striped pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00642.jpg
P00643,T-Shirt,Casual,Regular Fit,White,Floral,Rayon,1570,White Regular Fit T-Shirt,4.1,Casual T-Shirt with Regular Fit design in White. Floral pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00643.jpg
P00644,Jeans,Sports,Regular Fit,Blue,Floral,Blended,2070,Blue Regular Fit Jeans,4.1,Sports Jeans with Regular Fit design in Blue. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00644.jpg
P00645,Dress,Casual,Relaxed Fit,Navy,Striped,Rayon,3080,Navy Relaxed Fit Dress,4.2,Casual Dress with Relaxed Fit design in Navy. Striped pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00645.jpg
P00646,T-Shirt,Casual,Relaxed Fit,Black,Striped,Linen,1410,Black Relaxed Fit T-Shirt,4.2,Casual T-Shirt with Relaxed Fit design in Black. Striped pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00646.jpg
P00647,Kurta,Casual,Regular Fit,Navy,Solid,Blended,1800,Navy Regular Fit Kurta,4.3,Casual Kurta with Regular Fit design in Navy. Solid pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00647.jpg
P00648,Dress,Party,Regular Fit,Pink,Checked,Polyester,1390,Pink Regular Fit Dress,4.4,Party Dress with Regular Fit design in Pink. Checked pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00648.jpg
P00649,Dress,Casual,Relaxed Fit,Beige,Floral,Polyester,1250,Beige Relaxed Fit Dress,4.4,Casual Dress with Relaxed Fit design in Beige. Floral pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00649.jpg
P00650,Dress,Casual,Relaxed Fit,Blue,Solid,Silk,5670,Blue Relaxed Fit Dress,3.8,Casual Dress with Relaxed Fit design in Blue. Solid pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00650.jpg
P00651,Jacket,Sports,Regular Fit,Green,Striped,Polyester,2500,Green Regular Fit Jacket,3.8,Sports Jacket with Regular Fit design in Green. Striped pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00651.jpg
P00652,Hoodie,Sports,Relaxed Fit,Brown,Plain,Blended,1730,Brown Relaxed Fit Hoodie,3.9,Sports Hoodie with Relaxed Fit design in Brown. Plain pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00652.jpg
P00653,T-Shirt,Sports,Relaxed Fit,Pink,Plain,Linen,1310,Pink Relaxed Fit T-Shirt,4.0,Sports T-Shirt with Relaxed Fit design in Pink. Plain pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00653.jpg
P00654,Jeans,Sports,Regular Fit,Pink,Floral,Blended,1720,Pink Regular Fit Jeans,4.0,Sports Jeans with Regular Fit design in Pink. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00654.jpg
P00655,Hoodie,Casual,Relaxed Fit,Beige,Floral,Wool,2540,Beige Relaxed Fit Hoodie,4.0,Casual Hoodie with Relaxed Fit design in Beige. Floral pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00655.jpg
P00656,Shirt,Formal,Regular Fit,Red,Printed,Polyester,1250,Red Regular Fit Shirt,4.1,Formal Shirt with Regular Fit design in Red. Printed pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00656.jpg
P00657,Hoodie,Casual,Regular Fit,Pink,Striped,Blended,1990,Pink Regular Fit Hoodie,4.1,Casual Hoodie with Regular Fit design in Pink. Striped pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00657.jpg
P00658,Hoodie,Sports,Oversized,Brown,Printed,Blended,1350,Brown Oversized Hoodie,4.2,Sports Hoodie with Oversized design in Brown. Printed pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00658.jpg
P00659,Skirt,Casual,Regular Fit,Black,Floral,Blended,1320,Black Regular Fit Skirt,4.2,Casual Skirt with Regular Fit design in Black. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00659.jpg
P00660,Jeans,Formal,Regular Fit,Red,Floral,Denim,3340,Red Regular Fit Jeans,4.3,Formal Jeans with Regular Fit design in Red. Floral pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00660.jpg
P00661,Skirt,Casual,Regular Fit,Brown,Printed,Blended,740,Brown Regular Fit Skirt,4.4,Casual Skirt with Regular Fit design in Brown. Printed pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00661.jpg
P00662,Skirt,Casual,Relaxed Fit,Yellow,Printed,Blended,740,Yellow Relaxed Fit Skirt,4.4,Casual Skirt with Relaxed Fit design in Yellow. Printed pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00662.jpg
P00663,Trousers,Casual,Relaxed Fit,Yellow,Checked,Blended,2130,Yellow Relaxed Fit Trousers,3.8,Casual Trousers with Relaxed Fit design in Yellow. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00663.jpg
P00664,Jeans,Sports,Relaxed Fit,Black,Checked,Denim,3060,Black Relaxed Fit Jeans,3.8,Sports Jeans with Relaxed Fit design in Black. Checked pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00664.jpg
P00665,Jacket,Sports,Regular Fit,Blue,Floral,Blended,3390,Blue Regular Fit Jacket,3.9,Sports Jacket with Regular Fit design in Blue. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00665.jpg
P00666,Trousers,Sports,Relaxed Fit,Grey,Solid,Polyester,2150,Grey Relaxed Fit Trousers,4.0,Sports Trousers with Relaxed Fit design in Grey. Solid pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00666.jpg
P00667,Jacket,Casual,Regular Fit,Red,Checked,Cotton,1460,Red Regular Fit Jacket,4.0,Casual Jacket with Regular Fit design in Red. Checked pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00667.jpg
P00668,Jeans,Formal,Regular Fit,Yellow,Printed,Denim,2540,Yellow Regular Fit Jeans,4.0,Formal Jeans with Regular Fit design in Yellow. Printed pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00668.jpg
P00669,Jeans,Sports,Regular Fit,Grey,Solid,Denim,2640,Grey Regular Fit Jeans,4.1,Sports Jeans with Regular Fit design in Grey. Solid pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00669.jpg
P00670,Jacket,Casual,Relaxed Fit,Blue,Solid,Blended,4250,Blue Relaxed Fit Jacket,4.1,Casual Jacket with Relaxed Fit design in Blue. Solid pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00670.jpg
P00671,Trousers,Casual,Regular Fit,Green,Checked,Polyester,1980,Green Regular Fit Trousers,4.2,Casual Trousers with Regular Fit design in Green. Checked pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00671.jpg
P00672,Dress,Party,Relaxed Fit,Green,Checked,Polyester,2570,Green Relaxed Fit Dress,4.2,Party Dress with Relaxed Fit design in Green. Checked pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00672.jpg
P00673,Dress,Casual,Regular Fit,Beige,Plain,Cotton,1120,Beige Regular Fit Dress,4.3,Casual Dress with Regular Fit design in Beige. Plain pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00673.jpg
P00674,Hoodie,Casual,Relaxed Fit,Blue,Striped,Cotton,1100,Blue Relaxed Fit Hoodie,4.4,Casual Hoodie with Relaxed Fit design in Blue. Striped pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00674.jpg
P00675,Hoodie,Sports,Relaxed Fit,Green,Plain,Cotton,2410,Green Relaxed Fit Hoodie,4.4,Sports Hoodie with Relaxed Fit design in Green. Plain pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00675.jpg
P00676,T-Shirt,Formal,Regular Fit,Navy,Checked,Polyester,760,Navy Regular Fit T-Shirt,3.8,Formal T-Shirt with Regular Fit design in Navy. Checked pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00676.jpg
P00677,Skirt,Party,Relaxed Fit,Green,Floral,Rayon,1900,Green Relaxed Fit Skirt,3.8,Party Skirt with Relaxed Fit design in Green. Floral pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00677.jpg
P00678,T-Shirt,Casual,Oversized,Red,Solid,Rayon,410,Red Oversized T-Shirt,3.9,Casual T-Shirt with Oversized design in Red. Solid pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00678.jpg
P00679,Skirt,Casual,Relaxed Fit,Brown,Striped,Polyester,1260,Brown Relaxed Fit Skirt,4.0,Casual Skirt with Relaxed Fit design in Brown. Striped pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00679.jpg
P00680,Shirt,Sports,Regular Fit,Navy,Floral,Polyester,740,Navy Regular Fit Shirt,4.0,Sports Shirt with Regular Fit design in Navy. Floral pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00680.jpg
P00681,Skirt,Casual,Regular Fit,Yellow,Plain,Rayon,1030,Yellow Regular Fit Skirt,4.0,Casual Skirt with Regular Fit design in Yellow. Plain pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00681.jpg
P00682,Jacket,Casual,Oversized,Pink,Plain,Blended,4540,Pink Oversized Jacket,4.1,Casual Jacket with Oversized design in Pink. Plain pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00682.jpg
P00683,Jacket,Sports,Oversized,Navy,Printed,Wool,3650,Navy Oversized Jacket,4.1,Sports Jacket with Oversized design in Navy. Printed pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00683.jpg
P00684,Shirt,Formal,Slim Fit,Pink,Checked,Polyester,1520,Pink Slim Fit Shirt,4.2,Formal Shirt with Slim Fit design in Pink. Checked pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00684.jpg
